long_East,lat_North,topography, MOLArange,  planet_rad, c,A,  Ephermis Time,            UTC,          Orbit
322.79384,-13.16970,     119.35, 379753.75,  3394564.97,2,0,  36625688.99628,2001-02-28T09:47:04.811, 18841
322.79317,-13.17490,      92.67, 379777.95,  3394537.75,2,0,  36625689.09628,2001-02-28T09:47:04.911, 18841
322.79250,-13.18000,      73.04, 379795.13,  3394517.58,2,0,  36625689.19629,2001-02-28T09:47:05.011, 18841
322.79182,-13.18510,      64.94, 379800.75,  3394508.93,1,0,  36625689.29629,2001-02-28T09:47:05.111, 18841
322.79115,-13.19020,      57.26, 379805.95,  3394500.71,1,0,  36625689.39629,2001-02-28T09:47:05.211, 18841
322.79048,-13.19530,      53.53, 379807.22,  3394496.44,1,0,  36625689.49630,2001-02-28T09:47:05.311, 18841
322.78980,-13.20040,      51.97, 379806.31,  3394494.33,1,0,  36625689.59630,2001-02-28T09:47:05.411, 18841
322.78913,-13.20550,      53.94, 379801.85,  3394495.76,1,0,  36625689.69631,2001-02-28T09:47:05.511, 18841
322.78845,-13.21060,      53.35, 379799.96,  3394494.63,1,0,  36625689.79631,2001-02-28T09:47:05.611, 18841
322.78778,-13.21570,      53.07, 379797.77,  3394493.80,1,0,  36625689.89631,2001-02-28T09:47:05.711, 18841
322.78710,-13.22080,      54.33, 379794.06,  3394494.52,2,0,  36625689.99632,2001-02-28T09:47:05.811, 18841
322.78643,-13.22600,      69.80, 379776.13,  3394509.44,2,0,  36625690.09632,2001-02-28T09:47:05.911, 18841
322.78576,-13.23110,     103.84, 379739.61,  3394542.93,1,0,  36625690.19632,2001-02-28T09:47:06.011, 18841
322.78508,-13.23620,     125.92, 379715.08,  3394564.46,1,0,  36625690.29632,2001-02-28T09:47:06.111, 18841
322.78441,-13.24130,     137.51, 379701.02,  3394575.50,1,0,  36625690.39633,2001-02-28T09:47:06.211, 18841
322.78373,-13.24640,     139.47, 379696.60,  3394576.91,1,0,  36625690.49633,2001-02-28T09:47:06.311, 18841
322.78306,-13.25150,     140.13, 379693.46,  3394577.02,1,0,  36625690.59634,2001-02-28T09:47:06.411, 18841
322.78239,-13.25660,     142.22, 379688.90,  3394578.56,1,0,  36625690.69634,2001-02-28T09:47:06.511, 18841
322.78171,-13.26170,     139.53, 379689.13,  3394575.32,1,0,  36625690.79634,2001-02-28T09:47:06.611, 18841
322.78104,-13.26680,     132.97, 379693.23,  3394568.21,1,0,  36625690.89635,2001-02-28T09:47:06.711, 18841
322.78036,-13.27200,     131.00, 379692.73,  3394565.69,1,0,  36625690.99635,2001-02-28T09:47:06.811, 18841
322.77969,-13.27710,     128.55, 379692.72,  3394562.68,1,0,  36625691.09636,2001-02-28T09:47:06.911, 18841
322.77902,-13.28220,     128.24, 379690.59,  3394561.82,1,0,  36625691.19636,2001-02-28T09:47:07.011, 18841
322.77834,-13.28730,     128.45, 379687.90,  3394561.48,1,0,  36625691.29637,2001-02-28T09:47:07.111, 18841
322.77767,-13.29240,     126.43, 379687.45,  3394558.91,1,0,  36625691.39637,2001-02-28T09:47:07.211, 18841
322.77700,-13.29750,     126.12, 379685.31,  3394558.05,1,0,  36625691.49637,2001-02-28T09:47:07.311, 18841
322.77632,-13.30260,     123.99, 379684.97,  3394555.37,1,0,  36625691.59638,2001-02-28T09:47:07.411, 18841
322.77565,-13.30770,     124.60, 379681.90,  3394555.43,1,0,  36625691.69638,2001-02-28T09:47:07.511, 18841
322.77497,-13.31280,     125.13, 379678.90,  3394555.41,1,0,  36625691.79639,2001-02-28T09:47:07.611, 18841
322.77430,-13.31790,     124.44, 379677.13,  3394554.17,1,0,  36625691.89639,2001-02-28T09:47:07.711, 18841
322.77363,-13.32310,     125.00, 379674.10,  3394554.18,2,0,  36625691.99639,2001-02-28T09:47:07.811, 18841
322.77296,-13.32820,     127.03, 379669.62,  3394555.66,1,0,  36625692.09639,2001-02-28T09:47:07.911, 18841
322.77228,-13.33330,     127.22, 379666.96,  3394555.29,1,0,  36625692.19640,2001-02-28T09:47:08.011, 18841
322.77161,-13.33840,     131.54, 379660.20,  3394559.05,1,0,  36625692.29640,2001-02-28T09:47:08.111, 18841
322.77093,-13.34350,     134.55, 379654.73,  3394561.50,1,0,  36625692.39640,2001-02-28T09:47:08.211, 18841
322.77025,-13.34860,     137.64, 379649.18,  3394564.03,1,0,  36625692.49641,2001-02-28T09:47:08.311, 18841
322.76957,-13.35370,     136.02, 379648.35,  3394561.85,1,0,  36625692.59641,2001-02-28T09:47:08.411, 18841
322.76889,-13.35880,     139.93, 379642.00,  3394565.20,1,0,  36625692.69642,2001-02-28T09:47:08.511, 18841
322.76821,-13.36390,     133.91, 379645.54,  3394558.62,2,0,  36625692.79642,2001-02-28T09:47:08.611, 18841
322.76754,-13.36900,     125.55, 379651.46,  3394549.70,1,0,  36625692.89642,2001-02-28T09:47:08.711, 18841
322.76686,-13.37410,     121.65, 379652.91,  3394545.24,1,0,  36625692.99643,2001-02-28T09:47:08.811, 18841
322.76618,-13.37920,     121.72, 379650.40,  3394544.75,1,0,  36625693.09643,2001-02-28T09:47:08.911, 18841
322.76550,-13.38430,     127.56, 379642.09,  3394550.03,1,0,  36625693.19644,2001-02-28T09:47:09.011, 18841
322.76482,-13.38950,     128.91, 379638.28,  3394550.82,1,0,  36625693.29644,2001-02-28T09:47:09.111, 18841
322.76415,-13.39460,     127.07, 379637.67,  3394548.42,1,0,  36625693.39645,2001-02-28T09:47:09.211, 18841
322.76347,-13.39970,     126.92, 379635.38,  3394547.71,1,0,  36625693.49645,2001-02-28T09:47:09.311, 18841
322.76279,-13.40480,     112.45, 379647.39,  3394532.68,1,0,  36625693.59645,2001-02-28T09:47:09.411, 18841
322.76211,-13.40990,      90.70, 379666.69,  3394510.37,1,0,  36625693.69646,2001-02-28T09:47:09.511, 18841
322.76143,-13.41500,      83.21, 379671.74,  3394502.32,1,0,  36625693.79646,2001-02-28T09:47:09.611, 18841
322.76076,-13.42010,      75.83, 379676.65,  3394494.38,1,0,  36625693.89647,2001-02-28T09:47:09.711, 18841
322.76008,-13.42520,      74.14, 379675.91,  3394492.13,1,0,  36625693.99647,2001-02-28T09:47:09.811, 18841
322.75940,-13.43030,      76.97, 379670.59,  3394494.41,1,0,  36625694.09647,2001-02-28T09:47:09.911, 18841
322.75872,-13.43540,      82.75, 379662.39,  3394499.62,1,0,  36625694.19647,2001-02-28T09:47:10.011, 18841
322.75804,-13.44050,      86.08, 379656.60,  3394502.38,1,0,  36625694.29648,2001-02-28T09:47:10.111, 18841
322.75736,-13.44560,      95.92, 379644.30,  3394511.66,1,0,  36625694.39648,2001-02-28T09:47:10.211, 18841
322.75668,-13.45070,      99.86, 379637.93,  3394515.03,1,0,  36625694.49648,2001-02-28T09:47:10.311, 18841
322.75600,-13.45580,      95.34, 379640.01,  3394509.94,1,0,  36625694.59649,2001-02-28T09:47:10.411, 18841
322.75464,-13.46600,      89.14, 379641.30,  3394502.61,1,0,  36625694.79650,2001-02-28T09:47:10.611, 18841
322.75397,-13.47120,      87.33, 379640.68,  3394500.23,1,0,  36625694.89650,2001-02-28T09:47:10.711, 18841
322.75329,-13.47630,      84.05, 379641.53,  3394496.38,1,0,  36625694.99650,2001-02-28T09:47:10.811, 18841
322.75261,-13.48140,      81.84, 379641.27,  3394493.61,1,0,  36625695.09651,2001-02-28T09:47:10.911, 18841
322.75193,-13.48650,      82.14, 379638.53,  3394493.34,1,0,  36625695.19651,2001-02-28T09:47:11.011, 18841
322.75125,-13.49160,      87.46, 379630.77,  3394498.09,2,0,  36625695.29652,2001-02-28T09:47:11.111, 18841
322.75057,-13.49670,      92.40, 379623.38,  3394502.47,2,0,  36625695.39652,2001-02-28T09:47:11.211, 18841
322.74989,-13.50180,      95.55, 379617.79,  3394505.05,1,0,  36625695.49652,2001-02-28T09:47:11.311, 18841
322.74921,-13.50690,      97.71, 379613.18,  3394506.64,2,0,  36625695.59653,2001-02-28T09:47:11.411, 18841
322.74854,-13.51200,     100.87, 379607.60,  3394509.23,1,0,  36625695.69653,2001-02-28T09:47:11.511, 18841
322.74786,-13.51710,     101.29, 379604.71,  3394509.09,1,0,  36625695.79654,2001-02-28T09:47:11.611, 18841
322.74718,-13.52220,      90.48, 379613.07,  3394497.71,2,0,  36625695.89654,2001-02-28T09:47:11.711, 18841
322.74650,-13.52730,      90.52, 379610.59,  3394497.18,1,0,  36625695.99654,2001-02-28T09:47:11.811, 18841
322.74582,-13.53240,      88.18, 379610.49,  3394494.28,1,0,  36625696.09654,2001-02-28T09:47:11.911, 18841
322.74514,-13.53750,      81.83, 379614.40,  3394487.35,1,0,  36625696.19655,2001-02-28T09:47:12.011, 18841
322.74446,-13.54260,      75.77, 379618.01,  3394480.72,1,0,  36625696.29655,2001-02-28T09:47:12.111, 18841
322.74378,-13.54770,      72.02, 379619.34,  3394476.39,1,0,  36625696.39655,2001-02-28T09:47:12.211, 18841
322.74310,-13.55290,      66.09, 379622.83,  3394469.89,1,0,  36625696.49656,2001-02-28T09:47:12.311, 18841
322.74242,-13.55800,      54.29, 379632.20,  3394457.51,2,0,  36625696.59656,2001-02-28T09:47:12.411, 18841
322.74174,-13.56310,      50.80, 379633.25,  3394453.44,1,0,  36625696.69657,2001-02-28T09:47:12.511, 18841
322.74106,-13.56820,      47.61, 379633.99,  3394449.68,1,0,  36625696.79657,2001-02-28T09:47:12.611, 18841
322.74038,-13.57330,      47.12, 379632.07,  3394448.61,1,0,  36625696.89657,2001-02-28T09:47:12.711, 18841
322.73970,-13.57840,      46.97, 379629.78,  3394447.89,1,0,  36625696.99658,2001-02-28T09:47:12.811, 18841
322.73902,-13.58350,      43.37, 379630.94,  3394443.71,1,0,  36625697.09658,2001-02-28T09:47:12.911, 18841
322.73834,-13.58860,      43.52, 379628.36,  3394443.29,1,0,  36625697.19659,2001-02-28T09:47:13.011, 18841
322.73766,-13.59370,      47.45, 379621.96,  3394446.64,1,0,  36625697.29659,2001-02-28T09:47:13.111, 18841
322.73698,-13.59880,      49.66, 379617.31,  3394448.28,1,0,  36625697.39660,2001-02-28T09:47:13.211, 18841
322.73630,-13.60390,      50.83, 379613.72,  3394448.87,1,0,  36625697.49660,2001-02-28T09:47:13.311, 18841
322.73562,-13.60910,      52.47, 379609.66,  3394449.93,1,0,  36625697.59660,2001-02-28T09:47:13.411, 18841
322.73494,-13.61420,      57.98, 379601.69,  3394454.87,1,0,  36625697.69661,2001-02-28T09:47:13.511, 18841
322.73426,-13.61930,      60.44, 379596.79,  3394456.75,1,0,  36625697.79661,2001-02-28T09:47:13.611, 18841
322.73357,-13.62440,      62.42, 379592.37,  3394458.16,1,0,  36625697.89662,2001-02-28T09:47:13.711, 18841
322.73289,-13.62950,      61.00, 379591.38,  3394456.16,2,0,  36625697.99662,2001-02-28T09:47:13.811, 18841
322.73221,-13.63460,      67.15, 379582.78,  3394461.73,1,0,  36625698.09662,2001-02-28T09:47:13.911, 18841
322.73153,-13.63970,      80.43, 379567.08,  3394474.43,1,0,  36625698.19662,2001-02-28T09:47:14.011, 18841
322.73085,-13.64480,      83.45, 379561.62,  3394476.87,1,0,  36625698.29663,2001-02-28T09:47:14.111, 18841
322.73017,-13.64990,      78.14, 379564.52,  3394470.97,1,0,  36625698.39663,2001-02-28T09:47:14.211, 18841
322.72949,-13.65500,      70.22, 379570.00,  3394462.47,2,0,  36625698.49664,2001-02-28T09:47:14.311, 18841
322.72881,-13.66020,      74.80, 379562.98,  3394466.47,1,0,  36625698.59664,2001-02-28T09:47:14.411, 18841
322.72813,-13.66530,      69.73, 379565.63,  3394460.81,1,0,  36625698.69664,2001-02-28T09:47:14.511, 18841
322.72745,-13.67040,      56.09, 379576.84,  3394446.59,2,0,  36625698.79665,2001-02-28T09:47:14.611, 18841
322.72676,-13.67550,      49.42, 379581.08,  3394439.34,1,0,  36625698.89665,2001-02-28T09:47:14.711, 18841
322.72608,-13.68060,      44.10, 379583.97,  3394433.43,1,0,  36625698.99666,2001-02-28T09:47:14.811, 18841
322.72540,-13.68570,      38.56, 379587.09,  3394427.31,1,0,  36625699.09666,2001-02-28T09:47:14.911, 18841
322.72472,-13.69080,      31.91, 379591.30,  3394420.07,1,0,  36625699.19666,2001-02-28T09:47:15.011, 18841
322.72404,-13.69590,      27.70, 379593.08,  3394415.28,1,0,  36625699.29667,2001-02-28T09:47:15.111, 18841
322.72268,-13.70610,      23.57, 379592.38,  3394409.98,1,0,  36625699.49668,2001-02-28T09:47:15.311, 18841
322.72200,-13.71120,      23.09, 379590.40,  3394408.92,1,0,  36625699.59668,2001-02-28T09:47:15.411, 18841
322.72132,-13.71640,      24.00, 379587.07,  3394409.25,1,0,  36625699.69668,2001-02-28T09:47:15.511, 18841
322.72064,-13.72150,      30.44, 379578.20,  3394415.10,1,0,  36625699.79669,2001-02-28T09:47:15.611, 18841
322.71996,-13.72660,      28.85, 379577.38,  3394412.93,1,0,  36625699.89669,2001-02-28T09:47:15.711, 18841
322.71927,-13.73170,      30.47, 379573.31,  3394413.97,1,0,  36625699.99670,2001-02-28T09:47:15.811, 18841
322.71790,-13.74190,      26.49, 379572.46,  3394408.80,1,0,  36625700.19675,2001-02-28T09:47:16.011, 18841
322.71723,-13.74700,      26.44, 379570.08,  3394408.16,1,0,  36625700.29675,2001-02-28T09:47:16.111, 18841
322.71655,-13.75210,      19.03, 379575.08,  3394400.16,1,0,  36625700.39676,2001-02-28T09:47:16.211, 18841
322.71588,-13.75720,      10.55, 379581.12,  3394391.09,1,0,  36625700.49676,2001-02-28T09:47:16.311, 18841
322.71520,-13.76240,       5.66, 379583.61,  3394385.60,1,0,  36625700.59676,2001-02-28T09:47:16.411, 18841
322.71453,-13.76750,      -0.33, 379587.17,  3394379.02,1,0,  36625700.69677,2001-02-28T09:47:16.511, 18841
322.71385,-13.77260,      -2.92, 379587.33,  3394375.84,1,0,  36625700.79677,2001-02-28T09:47:16.611, 18841
322.71318,-13.77770,      -5.78, 379587.77,  3394372.39,1,0,  36625700.89678,2001-02-28T09:47:16.711, 18841
322.71250,-13.78280,      -7.97, 379587.57,  3394369.61,1,0,  36625700.99678,2001-02-28T09:47:16.811, 18841
322.71183,-13.78790,      -7.70, 379584.88,  3394369.28,1,0,  36625701.09678,2001-02-28T09:47:16.911, 18841
322.71115,-13.79300,      -2.13, 379576.87,  3394374.26,1,0,  36625701.19679,2001-02-28T09:47:17.011, 18841
322.71047,-13.79810,      -3.45, 379575.80,  3394372.35,1,0,  36625701.29679,2001-02-28T09:47:17.111, 18841
322.70980,-13.80330,     -11.53, 379581.44,  3394363.68,1,0,  36625701.39680,2001-02-28T09:47:17.211, 18841
322.70913,-13.80840,     -28.28, 379595.77,  3394346.34,2,0,  36625701.49680,2001-02-28T09:47:17.311, 18841
322.70845,-13.81350,     -37.49, 379602.55,  3394336.53,1,0,  36625701.59680,2001-02-28T09:47:17.411, 18841
322.70778,-13.81860,     -48.90, 379611.56,  3394324.53,1,0,  36625701.69681,2001-02-28T09:47:17.511, 18841
322.70710,-13.82370,     -53.91, 379614.14,  3394318.93,1,0,  36625701.79681,2001-02-28T09:47:17.611, 18841
322.70643,-13.82880,     -54.46, 379612.26,  3394317.79,1,0,  36625701.89682,2001-02-28T09:47:17.711, 18841
322.70575,-13.83390,     -52.80, 379608.18,  3394318.86,1,0,  36625701.99682,2001-02-28T09:47:17.811, 18841
322.70508,-13.83910,     -54.40, 379607.37,  3394316.65,1,0,  36625702.09682,2001-02-28T09:47:17.911, 18841
322.70440,-13.84420,     -55.04, 379605.63,  3394315.41,1,0,  36625702.19682,2001-02-28T09:47:18.011, 18841
322.70373,-13.84930,     -52.80, 379600.97,  3394317.05,1,0,  36625702.29683,2001-02-28T09:47:18.111, 18841
322.70305,-13.85440,     -52.61, 379598.35,  3394316.64,1,0,  36625702.39683,2001-02-28T09:47:18.211, 18841
322.70237,-13.85950,     -39.93, 379583.28,  3394328.72,1,0,  36625702.49683,2001-02-28T09:47:18.311, 18841
322.70170,-13.86460,     -20.13, 379561.05,  3394347.92,1,0,  36625702.59684,2001-02-28T09:47:18.411, 18841
322.70102,-13.86970,     -15.49, 379554.00,  3394351.96,1,0,  36625702.69684,2001-02-28T09:47:18.511, 18841
322.70035,-13.87490,     -14.29, 379550.40,  3394352.56,1,0,  36625702.79685,2001-02-28T09:47:18.611, 18841
